user_id,name,date,amount,recurring
UOGHBLSBptKnjdpcyQntiDabfLzVsWxK,El Portal Liquors,2023-07-02,13.87,
UOGHBLSBptKnjdpcyQntiDabfLzVsWxK,El Portal Liquors,2023-07-15,7.56,
UOGHBLSBptKnjdpcyQntiDabfLzVsWxK,El Portal Liquors,2023-07-16,5.07,
UOGHBLSBptKnjdpcyQntiDabfLzVsWxK,El Portal Liquors,2023-08-30,5.07,
UOGHBLSBptKnjdpcyQntiDabfLzVsWxK,El Portal Liquors,2023-11-18,23.9,
UOGHBLSBptKnjdpcyQntiDabfLzVsWxK,El Portal Liquors,2023-11-30,12.94,
UOGHBLSBptKnjdpcyQntiDabfLzVsWxK,El Portal Liquors,2023-11-30,14.02,
UOGHBLSBptKnjdpcyQntiDabfLzVsWxK,El Portal Restaurant,2022-10-04,102.39,
UOGHBLSBptKnjdpcyQntiDabfLzVsWxK,El Super Mercado,2023-02-20,44.79,
UOGHBLSBptKnjdpcyQntiDabfLzVsWxK,El Super Mercado,2023-04-25,74.71,
UOGHBLSBptKnjdpcyQntiDabfLzVsWxK,El Taquito Restaurant,2022-11-15,41.99,
UOGHBLSBptKnjdpcyQntiDabfLzVsWxK,El Taquito Restaurant,2022-12-12,25.97,
UOGHBLSBptKnjdpcyQntiDabfLzVsWxK,El Taquito Restaurant,2023-02-14,29.37,
UOGHBLSBptKnjdpcyQntiDabfLzVsWxK,El Taquito Restaurant,2023-03-14,17.18,
UOGHBLSBptKnjdpcyQntiDabfLzVsWxK,El Taquito Restaurant,2023-03-27,33.85,
UOGHBLSBptKnjdpcyQntiDabfLzVsWxK,Eltaquito,2022-11-28,49.18,
UOGHBLSBptKnjdpcyQntiDabfLzVsWxK,Empower,2024-10-09,207,
UOGHBLSBptKnjdpcyQntiDabfLzVsWxK,Empower,2024-10-21,8,
UOGHBLSBptKnjdpcyQntiDabfLzVsWxK,Empower,2024-10-23,309,
UOGHBLSBptKnjdpcyQntiDabfLzVsWxK,Empower,2024-10-30,29,
UOGHBLSBptKnjdpcyQntiDabfLzVsWxK,Erika Catering Truc,2024-07-31,31.72,
UOGHBLSBptKnjdpcyQntiDabfLzVsWxK,Erika Catering Truc,2024-08-01,8.75,
UOGHBLSBptKnjdpcyQntiDabfLzVsWxK,Erika Catering Truc,2024-08-02,39.38,
UOGHBLSBptKnjdpcyQntiDabfLzVsWxK,Evergreen Servic,2023-12-21,90,
UOGHBLSBptKnjdpcyQntiDabfLzVsWxK,Evergreen Servic,2024-01-04,90,
UOGHBLSBptKnjdpcyQntiDabfLzVsWxK,Evergreen Servic,2024-01-18,105,
UOGHBLSBptKnjdpcyQntiDabfLzVsWxK,Evergreen Servic,2024-02-01,100.5,
UOGHBLSBptKnjdpcyQntiDabfLzVsWxK,Evergreen Servic,2024-02-29,126,
UOGHBLSBptKnjdpcyQntiDabfLzVsWxK,Expedia,2023-11-11,127.98,
UOGHBLSBptKnjdpcyQntiDabfLzVsWxK,Expedia,2023-11-17,249.54,
UOGHBLSBptKnjdpcyQntiDabfLzVsWxK,ExxonMobil,2023-08-27,1.79,
UOGHBLSBptKnjdpcyQntiDabfLzVsWxK,Famous Footwear,2023-08-10,132.31,
UOGHBLSBptKnjdpcyQntiDabfLzVsWxK,Famous Footwear,2023-11-17,113.06,
UOGHBLSBptKnjdpcyQntiDabfLzVsWxK,Farm Guadalajara,2022-12-15,4.65,
UOGHBLSBptKnjdpcyQntiDabfLzVsWxK,Ferguson Waterwks,2023-05-09,22.15,
UOGHBLSBptKnjdpcyQntiDabfLzVsWxK,Five Below,2023-11-17,3.81,
UOGHBLSBptKnjdpcyQntiDabfLzVsWxK,FloatMe,2024-08-14,24,
UOGHBLSBptKnjdpcyQntiDabfLzVsWxK,FloatMe,2024-08-19,3.99,1
UOGHBLSBptKnjdpcyQntiDabfLzVsWxK,FloatMe,2024-09-18,24,
UOGHBLSBptKnjdpcyQntiDabfLzVsWxK,FloatMe,2024-09-20,3.99,1
UOGHBLSBptKnjdpcyQntiDabfLzVsWxK,FloatMe,2024-10-09,35,
UOGHBLSBptKnjdpcyQntiDabfLzVsWxK,FloatMe,2024-10-16,35,
UOGHBLSBptKnjdpcyQntiDabfLzVsWxK,FloatMe,2024-10-21,3.99,1
UOGHBLSBptKnjdpcyQntiDabfLzVsWxK,FloatMe,2024-10-23,35,
UOGHBLSBptKnjdpcyQntiDabfLzVsWxK,FloatMe,2024-10-30,35,
UOGHBLSBptKnjdpcyQntiDabfLzVsWxK,Foot Express,2023-02-15,83.06,
UOGHBLSBptKnjdpcyQntiDabfLzVsWxK,Foot Express,2023-12-17,71.99,
UOGHBLSBptKnjdpcyQntiDabfLzVsWxK,Foot Locker,2023-02-23,177.2,
UOGHBLSBptKnjdpcyQntiDabfLzVsWxK,Fosters Freeze,2024-01-12,76.21,
UOGHBLSBptKnjdpcyQntiDabfLzVsWxK,Frannie's Restaurant,2023-03-13,36.18,
UOGHBLSBptKnjdpcyQntiDabfLzVsWxK,Fremont Bin & Barrel Liquor,2023-05-25,38.68,
UOGHBLSBptKnjdpcyQntiDabfLzVsWxK,Fremont Bin & Barrel Liquor,2023-10-27,12.11,
UOGHBLSBptKnjdpcyQntiDabfLzVsWxK,Frodo Joe's Coffee & Tea,2023-05-01,15.73,
UOGHBLSBptKnjdpcyQntiDabfLzVsWxK,GNC,2023-03-14,75.29,
UOGHBLSBptKnjdpcyQntiDabfLzVsWxK,GameStop,2023-07-30,42.06,
UOGHBLSBptKnjdpcyQntiDabfLzVsWxK,Gap Outlet,2022-11-14,91.26,
UOGHBLSBptKnjdpcyQntiDabfLzVsWxK,Gaso,2024-09-25,36.41,
UOGHBLSBptKnjdpcyQntiDabfLzVsWxK,Gasol La Luna Cocula,2023-09-25,7.43,
UOGHBLSBptKnjdpcyQntiDabfLzVsWxK,Grandma Janes Place,2024-04-24,6.5,
UOGHBLSBptKnjdpcyQntiDabfLzVsWxK,Grandma Janes Place,2024-04-24,42.9,
UOGHBLSBptKnjdpcyQntiDabfLzVsWxK,Grandma Janes Place,2024-04-25,12.08,
UOGHBLSBptKnjdpcyQntiDabfLzVsWxK,Grandma Janes Place,2024-06-19,13.94,
UOGHBLSBptKnjdpcyQntiDabfLzVsWxK,Great Petroleum,2024-10-18,4.91,
UOGHBLSBptKnjdpcyQntiDabfLzVsWxK,Great Petroleum,2024-10-21,42.51,
UOGHBLSBptKnjdpcyQntiDabfLzVsWxK,Great River Chinese Restaurant,2022-12-04,76.1,
UOGHBLSBptKnjdpcyQntiDabfLzVsWxK,Grewalz Liquor & Grocer,2024-08-05,20,
UOGHBLSBptKnjdpcyQntiDabfLzVsWxK,Grid,2024-10-16,50,
UOGHBLSBptKnjdpcyQntiDabfLzVsWxK,Gridpay,2024-10-09,10,
UOGHBLSBptKnjdpcyQntiDabfLzVsWxK,Grocery Outlet,2023-04-16,155.41,
UOGHBLSBptKnjdpcyQntiDabfLzVsWxK,Grocery Outlet,2023-06-25,132.88,
UOGHBLSBptKnjdpcyQntiDabfLzVsWxK,Grocery Outlet,2024-06-19,21.86,
UOGHBLSBptKnjdpcyQntiDabfLzVsWxK,Grocery Outlet,2024-06-20,15.55,
UOGHBLSBptKnjdpcyQntiDabfLzVsWxK,Grow Generation Corp.  7207249494   COUS,2024-12-30,12.08,
UOGHBLSBptKnjdpcyQntiDabfLzVsWxK,Grow Generation Corp.  7207249494   COUS,2025-01-03,12.08,
UOGHBLSBptKnjdpcyQntiDabfLzVsWxK,Guadalajara Ice Cream Parlor,2023-04-08,29.26,
UOGHBLSBptKnjdpcyQntiDabfLzVsWxK,Guadalajara Ice Cream Parlor,2023-05-20,27.44,
UOGHBLSBptKnjdpcyQntiDabfLzVsWxK,Guadalajara Ice Cream Parlor,2023-07-22,14.27,
UOGHBLSBptKnjdpcyQntiDabfLzVsWxK,Guadalajara Ice Cream Parlor,2023-11-04,8.23,
UOGHBLSBptKnjdpcyQntiDabfLzVsWxK,Guadalajara Ice Cream Parlor,2023-12-12,22.15,
UOGHBLSBptKnjdpcyQntiDabfLzVsWxK,H&M,2023-07-30,36.5,
UOGHBLSBptKnjdpcyQntiDabfLzVsWxK,Hanks Liquors,2022-10-14,39.46,
UOGHBLSBptKnjdpcyQntiDabfLzVsWxK,Hanks Liquors,2022-11-06,26.37,
UOGHBLSBptKnjdpcyQntiDabfLzVsWxK,Hanks Liquors,2022-11-09,59.83,
UOGHBLSBptKnjdpcyQntiDabfLzVsWxK,Hanks Liquors,2023-04-23,21.3,
UOGHBLSBptKnjdpcyQntiDabfLzVsWxK,Hanks Liquors,2023-05-04,10.72,
UOGHBLSBptKnjdpcyQntiDabfLzVsWxK,Hanks Liquors,2023-07-14,15.23,
UOGHBLSBptKnjdpcyQntiDabfLzVsWxK,Hanks Liquors,2023-09-02,7.97,
UOGHBLSBptKnjdpcyQntiDabfLzVsWxK,Hanks Liquors,2023-12-26,27.02,
UOGHBLSBptKnjdpcyQntiDabfLzVsWxK,Hanks Liquors,2024-01-13,22.07,
UOGHBLSBptKnjdpcyQntiDabfLzVsWxK,Hanks Liquors,2024-01-25,19.34,
UOGHBLSBptKnjdpcyQntiDabfLzVsWxK,Hanks Liquors,2024-03-01,20.54,
UOGHBLSBptKnjdpcyQntiDabfLzVsWxK,Hanks Liquors,2024-05-09,12.62,
UOGHBLSBptKnjdpcyQntiDabfLzVsWxK,Hayward Food & Liquor,2023-07-04,2.69,
UOGHBLSBptKnjdpcyQntiDabfLzVsWxK,Heart of the Bay Car Wash,2023-04-03,17,
UOGHBLSBptKnjdpcyQntiDabfLzVsWxK,Heart of the Bay Car Wash,2023-05-01,10.99,
UOGHBLSBptKnjdpcyQntiDabfLzVsWxK,Hibbett Sports,2023-12-23,195.2,
UOGHBLSBptKnjdpcyQntiDabfLzVsWxK,Hibbett Sports,2024-04-25,66.45,
UOGHBLSBptKnjdpcyQntiDabfLzVsWxK,Hinata Sushi Buffet,2023-02-23,34.2,
UOGHBLSBptKnjdpcyQntiDabfLzVsWxK,Hinata Sushi Buffet,2023-02-26,74.06,
UOGHBLSBptKnjdpcyQntiDabfLzVsWxK,Hinata Sushi Buffet,2023-03-05,105.18,
UOGHBLSBptKnjdpcyQntiDabfLzVsWxK,Hinata Sushi Buffet,2023-05-19,169.42,
UOGHBLSBptKnjdpcyQntiDabfLzVsWxK,House of Pho,2022-12-11,29.3,
UOGHBLSBptKnjdpcyQntiDabfLzVsWxK,House of Pho,2023-07-05,38.43,
UOGHBLSBptKnjdpcyQntiDabfLzVsWxK,House of Pho,2023-07-30,42.83,
UOGHBLSBptKnjdpcyQntiDabfLzVsWxK,House of Pho,2023-09-11,42.83,
UOGHBLSBptKnjdpcyQntiDabfLzVsWxK,Hudson News,2024-09-24,36.25,
UOGHBLSBptKnjdpcyQntiDabfLzVsWxK,Hudson News,2024-09-24,38.66,
UOGHBLSBptKnjdpcyQntiDabfLzVsWxK,Hudson St,2022-12-13,14.06,
UOGHBLSBptKnjdpcyQntiDabfLzVsWxK,Hudson St,2023-09-23,47.87,
UOGHBLSBptKnjdpcyQntiDabfLzVsWxK,IHOP,2022-12-03,50.37,
UOGHBLSBptKnjdpcyQntiDabfLzVsWxK,IHOP,2023-01-23,49.5,
UOGHBLSBptKnjdpcyQntiDabfLzVsWxK,IHOP,2023-07-03,49.38,
UOGHBLSBptKnjdpcyQntiDabfLzVsWxK,IHOP,2023-10-31,40.18,
UOGHBLSBptKnjdpcyQntiDabfLzVsWxK,Ima's Kusina,2024-02-29,32.82,
UOGHBLSBptKnjdpcyQntiDabfLzVsWxK,In Abc Music,2022-12-13,33.06,
UOGHBLSBptKnjdpcyQntiDabfLzVsWxK,In-N-Out Burger,2023-05-01,21.76,
UOGHBLSBptKnjdpcyQntiDabfLzVsWxK,In-N-Out Burger,2023-08-06,31.01,
UOGHBLSBptKnjdpcyQntiDabfLzVsWxK,In-N-Out Burger,2023-11-11,32.47,
UOGHBLSBptKnjdpcyQntiDabfLzVsWxK,In-N-Out Burger,2024-04-13,21.77,
UOGHBLSBptKnjdpcyQntiDabfLzVsWxK,Instacart,2023-05-13,90.77,
UOGHBLSBptKnjdpcyQntiDabfLzVsWxK,J.a. Catering,2022-11-30,7.63,
UOGHBLSBptKnjdpcyQntiDabfLzVsWxK,JAMES MOUNTAIN ANTIQUESASHBURNHAM   MAUS,2024-10-06,41.5,
UOGHBLSBptKnjdpcyQntiDabfLzVsWxK,JAMES MOUNTAIN ANTIQUESASHBURNHAM   MAUS,2024-10-06,41.5,
UOGHBLSBptKnjdpcyQntiDabfLzVsWxK,"JC FOODSERVICE, INC., DMONTEREY PARKCAUS",2024-09-14,2.56,
UOGHBLSBptKnjdpcyQntiDabfLzVsWxK,JCPenney,2022-11-19,77.62,
UOGHBLSBptKnjdpcyQntiDabfLzVsWxK,JCPenney,2022-12-10,88.59,
UOGHBLSBptKnjdpcyQntiDabfLzVsWxK,JCPenney,2023-12-29,33.21,
UOGHBLSBptKnjdpcyQntiDabfLzVsWxK,JJ's Liquor,2022-12-01,27.86,
UOGHBLSBptKnjdpcyQntiDabfLzVsWxK,JVP Liquor & Food,2023-06-03,18.13,
UOGHBLSBptKnjdpcyQntiDabfLzVsWxK,JVP Liquor & Food,2023-08-13,34.27,
UOGHBLSBptKnjdpcyQntiDabfLzVsWxK,JVP Liquor & Food,2023-11-03,12.07,
UOGHBLSBptKnjdpcyQntiDabfLzVsWxK,JVP Liquor & Food,2024-08-31,35.21,
UOGHBLSBptKnjdpcyQntiDabfLzVsWxK,JVP Liquor & Food,2024-10-28,11.58,
UOGHBLSBptKnjdpcyQntiDabfLzVsWxK,Jack in the Box,2022-10-03,23.84,
UOGHBLSBptKnjdpcyQntiDabfLzVsWxK,Jack in the Box,2022-10-29,26.95,
UOGHBLSBptKnjdpcyQntiDabfLzVsWxK,Jack in the Box,2022-11-24,14.52,
UOGHBLSBptKnjdpcyQntiDabfLzVsWxK,Jack in the Box,2023-03-10,9.36,
UOGHBLSBptKnjdpcyQntiDabfLzVsWxK,Jack in the Box,2023-03-11,11.88,
UOGHBLSBptKnjdpcyQntiDabfLzVsWxK,Jack in the Box,2023-04-08,8.26,
UOGHBLSBptKnjdpcyQntiDabfLzVsWxK,Jack in the Box,2023-04-20,1.86,
UOGHBLSBptKnjdpcyQntiDabfLzVsWxK,Jack in the Box,2023-05-22,23.42,
UOGHBLSBptKnjdpcyQntiDabfLzVsWxK,Jack in the Box,2023-05-26,9.51,
UOGHBLSBptKnjdpcyQntiDabfLzVsWxK,Jack in the Box,2023-06-03,10.62,
UOGHBLSBptKnjdpcyQntiDabfLzVsWxK,Jack in the Box,2023-06-07,14.82,
UOGHBLSBptKnjdpcyQntiDabfLzVsWxK,Jack in the Box,2023-06-10,13.27,
UOGHBLSBptKnjdpcyQntiDabfLzVsWxK,Jack in the Box,2023-08-27,10.79,
UOGHBLSBptKnjdpcyQntiDabfLzVsWxK,Jack in the Box,2023-11-04,14.3,
UOGHBLSBptKnjdpcyQntiDabfLzVsWxK,Jack in the Box,2023-11-11,12.66,
UOGHBLSBptKnjdpcyQntiDabfLzVsWxK,Jack in the Box,2024-02-24,20.99,
UOGHBLSBptKnjdpcyQntiDabfLzVsWxK,Jack in the Box,2024-08-11,20.9,
UOGHBLSBptKnjdpcyQntiDabfLzVsWxK,Jack in the Box,2024-09-17,20.26,
UOGHBLSBptKnjdpcyQntiDabfLzVsWxK,Jamba Juice,2022-12-09,19.9,
UOGHBLSBptKnjdpcyQntiDabfLzVsWxK,Jamba Juice,2023-02-20,18.94,
UOGHBLSBptKnjdpcyQntiDabfLzVsWxK,Jamba Juice,2024-08-04,30.96,
UOGHBLSBptKnjdpcyQntiDabfLzVsWxK,Jcnt Wash Time,2022-10-23,7.5,
UOGHBLSBptKnjdpcyQntiDabfLzVsWxK,Jcnt Wash Time,2023-03-07,11,
UOGHBLSBptKnjdpcyQntiDabfLzVsWxK,K1 Speed,2023-11-13,37.14,
UOGHBLSBptKnjdpcyQntiDabfLzVsWxK,K1 Speed,2023-11-13,119.8,
UOGHBLSBptKnjdpcyQntiDabfLzVsWxK,KFC,2024-06-28,16.22,
UOGHBLSBptKnjdpcyQntiDabfLzVsWxK,Kanha Services,2023-12-06,7.72,
UOGHBLSBptKnjdpcyQntiDabfLzVsWxK,Kansai,2022-10-30,41.25,
UOGHBLSBptKnjdpcyQntiDabfLzVsWxK,Kansai,2023-06-11,37.78,
UOGHBLSBptKnjdpcyQntiDabfLzVsWxK,Kansai,2023-07-22,47.02,
UOGHBLSBptKnjdpcyQntiDabfLzVsWxK,Kansai Sushi,2022-12-11,41.33,
UOGHBLSBptKnjdpcyQntiDabfLzVsWxK,Kansai Sushi,2023-04-08,58.51,
UOGHBLSBptKnjdpcyQntiDabfLzVsWxK,Kelvis Custom Cuts,2022-10-02,82,
UOGHBLSBptKnjdpcyQntiDabfLzVsWxK,Kelvis Custom Cuts,2022-10-23,42,
UOGHBLSBptKnjdpcyQntiDabfLzVsWxK,Kelvis Custom Cuts,2022-11-12,52,
UOGHBLSBptKnjdpcyQntiDabfLzVsWxK,Kelvis Custom Cuts,2022-12-02,57,
UOGHBLSBptKnjdpcyQntiDabfLzVsWxK,Kelvis Custom Cuts,2023-02-17,42,
UOGHBLSBptKnjdpcyQntiDabfLzVsWxK,Kelvis Custom Cuts,2023-03-18,62,
UOGHBLSBptKnjdpcyQntiDabfLzVsWxK,Kelvis Custom Cuts,2023-04-16,97,
UOGHBLSBptKnjdpcyQntiDabfLzVsWxK,Kelvis Custom Cuts,2023-06-18,47,
UOGHBLSBptKnjdpcyQntiDabfLzVsWxK,Kelvis Custom Cuts,2023-07-15,62,
UOGHBLSBptKnjdpcyQntiDabfLzVsWxK,Kelvis Custom Cuts,2023-09-10,47,
UOGHBLSBptKnjdpcyQntiDabfLzVsWxK,Kelvis Custom Cuts,2023-12-11,52,
UOGHBLSBptKnjdpcyQntiDabfLzVsWxK,Kelvis Custom Cuts,2024-05-09,52,
UOGHBLSBptKnjdpcyQntiDabfLzVsWxK,Kelvis Custom Cuts,2024-07-04,52,
UOGHBLSBptKnjdpcyQntiDabfLzVsWxK,Kimono Sushi,2024-09-19,41.37,
UOGHBLSBptKnjdpcyQntiDabfLzVsWxK,Kimono Sushi,2024-09-20,59.45,
UOGHBLSBptKnjdpcyQntiDabfLzVsWxK,Kiosco,2023-09-28,2.24,
UOGHBLSBptKnjdpcyQntiDabfLzVsWxK,Klarna,2023-09-18,215.92,
UOGHBLSBptKnjdpcyQntiDabfLzVsWxK,Klarna,2023-11-12,189.06,
UOGHBLSBptKnjdpcyQntiDabfLzVsWxK,Klover App,2024-08-05,0.02,
UOGHBLSBptKnjdpcyQntiDabfLzVsWxK,Klover App,2024-08-21,100.58,
UOGHBLSBptKnjdpcyQntiDabfLzVsWxK,Klover App,2024-09-05,4.99,
UOGHBLSBptKnjdpcyQntiDabfLzVsWxK,Klover App,2024-10-08,29,
UOGHBLSBptKnjdpcyQntiDabfLzVsWxK,Klover App,2024-10-10,4.99,
UOGHBLSBptKnjdpcyQntiDabfLzVsWxK,LJB Farms,2024-08-22,10,
UOGHBLSBptKnjdpcyQntiDabfLzVsWxK,LJB Farms,2024-08-22,15.27,
UOGHBLSBptKnjdpcyQntiDabfLzVsWxK,LJB Farms,2024-08-27,36.94,
UOGHBLSBptKnjdpcyQntiDabfLzVsWxK,La Cabana Santos Re,2024-06-20,59.71,
UOGHBLSBptKnjdpcyQntiDabfLzVsWxK,La Cabana Santos Re,2024-06-27,22.78,
UOGHBLSBptKnjdpcyQntiDabfLzVsWxK,La Cabanas Santos Resta,2024-04-25,114.56,
UOGHBLSBptKnjdpcyQntiDabfLzVsWxK,La Casita,2022-10-21,131.68,
UOGHBLSBptKnjdpcyQntiDabfLzVsWxK,La Casita,2023-09-04,15.44,
UOGHBLSBptKnjdpcyQntiDabfLzVsWxK,La Casita,2023-09-04,19.99,
UOGHBLSBptKnjdpcyQntiDabfLzVsWxK,La Casita,2023-09-06,28.69,
UOGHBLSBptKnjdpcyQntiDabfLzVsWxK,La Casita,2023-11-14,46.72,
UOGHBLSBptKnjdpcyQntiDabfLzVsWxK,La Casita,2024-01-02,49.65,
UOGHBLSBptKnjdpcyQntiDabfLzVsWxK,La Deliciosa Bakery,2023-07-16,11.5,
UOGHBLSBptKnjdpcyQntiDabfLzVsWxK,La Raza Market,2023-02-17,41.22,
UOGHBLSBptKnjdpcyQntiDabfLzVsWxK,La Victoria Santa Cla,2023-06-07,35.72,
UOGHBLSBptKnjdpcyQntiDabfLzVsWxK,La Victoria Santa Cla,2023-07-22,56.37,
UOGHBLSBptKnjdpcyQntiDabfLzVsWxK,La Victoria Santa Cla,2023-08-30,77.64,
UOGHBLSBptKnjdpcyQntiDabfLzVsWxK,Las Adleitas,2022-10-09,32.19,
UOGHBLSBptKnjdpcyQntiDabfLzVsWxK,Las Adleitas,2022-11-20,64.47,
UOGHBLSBptKnjdpcyQntiDabfLzVsWxK,Leung World Fare Do,2024-05-02,35.68,
UOGHBLSBptKnjdpcyQntiDabfLzVsWxK,Levi's,2024-09-22,98.42,
UOGHBLSBptKnjdpcyQntiDabfLzVsWxK,Lids,2023-04-01,69.74,
UOGHBLSBptKnjdpcyQntiDabfLzVsWxK,Lids,2023-04-15,27.69,
UOGHBLSBptKnjdpcyQntiDabfLzVsWxK,Lids,2023-07-02,49.82,
UOGHBLSBptKnjdpcyQntiDabfLzVsWxK,Lim Ros Thai Cuisine,2023-10-16,25.29,
UOGHBLSBptKnjdpcyQntiDabfLzVsWxK,Little Caesar's,2022-11-25,22.03,
UOGHBLSBptKnjdpcyQntiDabfLzVsWxK,Little Caesar's,2022-11-25,23.78,
UOGHBLSBptKnjdpcyQntiDabfLzVsWxK,Little Caesar's,2023-07-22,16.6,
UOGHBLSBptKnjdpcyQntiDabfLzVsWxK,Little Caesar's,2024-01-27,32.22,
UOGHBLSBptKnjdpcyQntiDabfLzVsWxK,Local,2023-10-31,166,
UOGHBLSBptKnjdpcyQntiDabfLzVsWxK,London Fish And Chips,2023-02-24,42.08,
UOGHBLSBptKnjdpcyQntiDabfLzVsWxK,London Fish And Chips,2023-03-03,31.26,
UOGHBLSBptKnjdpcyQntiDabfLzVsWxK,London Fish And Chips,2023-03-08,28.21,
UOGHBLSBptKnjdpcyQntiDabfLzVsWxK,London Fish And Chips,2023-03-15,26.87,
UOGHBLSBptKnjdpcyQntiDabfLzVsWxK,London Fish And Chips,2023-03-27,76.11,
UOGHBLSBptKnjdpcyQntiDabfLzVsWxK,London Fish And Chips,2024-09-04,23.78,
UOGHBLSBptKnjdpcyQntiDabfLzVsWxK,London Fish And Chips,2024-09-04,30.53,
UOGHBLSBptKnjdpcyQntiDabfLzVsWxK,Lowe's,2023-05-01,5.96,
UOGHBLSBptKnjdpcyQntiDabfLzVsWxK,Lucky,2023-08-30,24.68,
UOGHBLSBptKnjdpcyQntiDabfLzVsWxK,Lucky,2023-11-23,43.21,
UOGHBLSBptKnjdpcyQntiDabfLzVsWxK,Lucky California,2023-06-02,60.78,
UOGHBLSBptKnjdpcyQntiDabfLzVsWxK,Mac D Liquors,2023-01-25,16.51,
UOGHBLSBptKnjdpcyQntiDabfLzVsWxK,Mac D Liquors,2023-03-12,22.34,
UOGHBLSBptKnjdpcyQntiDabfLzVsWxK,Macy's,2022-11-19,128.75,
UOGHBLSBptKnjdpcyQntiDabfLzVsWxK,Macy's,2023-02-22,87.59,
UOGHBLSBptKnjdpcyQntiDabfLzVsWxK,Macy's,2023-02-22,118,
UOGHBLSBptKnjdpcyQntiDabfLzVsWxK,Mainstree,2024-04-13,38.8,
UOGHBLSBptKnjdpcyQntiDabfLzVsWxK,Makiyaki Japanese Rest,2023-12-17,61.8,
UOGHBLSBptKnjdpcyQntiDabfLzVsWxK,Marathon,2023-12-12,4.48,
UOGHBLSBptKnjdpcyQntiDabfLzVsWxK,Mariscos Estilo Mazatlan,2024-08-15,48,
UOGHBLSBptKnjdpcyQntiDabfLzVsWxK,Marshalls,2023-04-08,36.35,
UOGHBLSBptKnjdpcyQntiDabfLzVsWxK,Marshalls,2023-11-17,49.99,
UOGHBLSBptKnjdpcyQntiDabfLzVsWxK,Marvel Mart,2022-11-23,33.75,
UOGHBLSBptKnjdpcyQntiDabfLzVsWxK,McDonald's,2022-10-09,16.93,
UOGHBLSBptKnjdpcyQntiDabfLzVsWxK,McDonald's,2022-10-10,20.24,
UOGHBLSBptKnjdpcyQntiDabfLzVsWxK,McDonald's,2022-10-12,8.47,
UOGHBLSBptKnjdpcyQntiDabfLzVsWxK,McDonald's,2022-10-17,25.83,
UOGHBLSBptKnjdpcyQntiDabfLzVsWxK,McDonald's,2022-10-21,21.68,
UOGHBLSBptKnjdpcyQntiDabfLzVsWxK,McDonald's,2022-10-30,10.28,
UOGHBLSBptKnjdpcyQntiDabfLzVsWxK,McDonald's,2022-10-31,14.26,
UOGHBLSBptKnjdpcyQntiDabfLzVsWxK,McDonald's,2022-11-12,15.07,
UOGHBLSBptKnjdpcyQntiDabfLzVsWxK,McDonald's,2022-11-18,15.62,
UOGHBLSBptKnjdpcyQntiDabfLzVsWxK,McDonald's,2022-11-19,15.49,
UOGHBLSBptKnjdpcyQntiDabfLzVsWxK,McDonald's,2022-11-22,13.64,
UOGHBLSBptKnjdpcyQntiDabfLzVsWxK,McDonald's,2022-11-29,11.21,
UOGHBLSBptKnjdpcyQntiDabfLzVsWxK,McDonald's,2022-12-11,9.72,
UOGHBLSBptKnjdpcyQntiDabfLzVsWxK,McDonald's,2022-12-11,18.39,
UOGHBLSBptKnjdpcyQntiDabfLzVsWxK,McDonald's,2023-03-06,25.66,
UOGHBLSBptKnjdpcyQntiDabfLzVsWxK,McDonald's,2023-03-09,23.57,
UOGHBLSBptKnjdpcyQntiDabfLzVsWxK,McDonald's,2023-03-15,23.24,
UOGHBLSBptKnjdpcyQntiDabfLzVsWxK,McDonald's,2023-03-18,12.99,
UOGHBLSBptKnjdpcyQntiDabfLzVsWxK,McDonald's,2023-03-18,24.77,
UOGHBLSBptKnjdpcyQntiDabfLzVsWxK,McDonald's,2023-03-23,20.26,
UOGHBLSBptKnjdpcyQntiDabfLzVsWxK,McDonald's,2023-03-24,10.54,
UOGHBLSBptKnjdpcyQntiDabfLzVsWxK,McDonald's,2023-03-25,10.35,
UOGHBLSBptKnjdpcyQntiDabfLzVsWxK,McDonald's,2023-04-05,12.77,
UOGHBLSBptKnjdpcyQntiDabfLzVsWxK,McDonald's,2023-04-07,12.99,
UOGHBLSBptKnjdpcyQntiDabfLzVsWxK,McDonald's,2023-04-12,11.57,
UOGHBLSBptKnjdpcyQntiDabfLzVsWxK,McDonald's,2023-04-13,12.09,
UOGHBLSBptKnjdpcyQntiDabfLzVsWxK,McDonald's,2023-04-14,8.81,
UOGHBLSBptKnjdpcyQntiDabfLzVsWxK,McDonald's,2023-04-14,9.47,
UOGHBLSBptKnjdpcyQntiDabfLzVsWxK,McDonald's,2023-04-15,10.35,
UOGHBLSBptKnjdpcyQntiDabfLzVsWxK,McDonald's,2023-04-22,14.82,
UOGHBLSBptKnjdpcyQntiDabfLzVsWxK,McDonald's,2023-06-23,13.82,
UOGHBLSBptKnjdpcyQntiDabfLzVsWxK,McDonald's,2023-06-27,14.72,
UOGHBLSBptKnjdpcyQntiDabfLzVsWxK,McDonald's,2023-07-15,23.1,
UOGHBLSBptKnjdpcyQntiDabfLzVsWxK,McDonald's,2023-07-26,10.34,
UOGHBLSBptKnjdpcyQntiDabfLzVsWxK,McDonald's,2023-07-27,21.69,
UOGHBLSBptKnjdpcyQntiDabfLzVsWxK,McDonald's,2023-07-28,18.14,
